Real,Imaginary
-0.00909447,-0.0171208
-0.00906395,-0.0171208
-0.00918602,-0.0169072
-0.00891136,-0.0169987
-0.00878928,-0.0169682
-0.00906395,-0.0169987
-0.00921654,-0.0167851
-0.00924706,-0.0170292
-0.00918602,-0.0168461
-0.00927758,-0.0168461
-0.00897239,-0.0170292
-0.00900291,-0.0169987
-0.00891136,-0.0169377
-0.00909447,-0.0169682
-0.0091555,-0.0170903
-0.00927758,-0.0169377
-0.00909447,-0.0169072
-0.00924706,-0.0168766
-0.00927758,-0.0169682
-0.00891136,-0.0167851
-0.00894188,-0.0167241
-0.00900291,-0.0164799
-0.00894188,-0.0168461
-0.00891136,-0.0171818
-0.00939965,-0.0167851
-0.00936913,-0.016663
-0.00924706,-0.0170598
-0.00894188,-0.016663
-0.00927758,-0.016663
-0.00918602,-0.0167241
-0.00927758,-0.0168156
-0.00906395,-0.0166935
-0.0091555,-0.0168766
-0.00921654,-0.0168461
-0.00921654,-0.0167546
-0.00888084,-0.0168766
-0.00927758,-0.0167241
-0.00936913,-0.0168461
-0.0091555,-0.0169072
-0.00918602,-0.0166325
-0.00900291,-0.0167241
-0.00933861,-0.0167546
-0.00921654,-0.0168461
-0.0091555,-0.0169377
-0.00912499,-0.0171513
-0.00924706,-0.0171513
-0.00900291,-0.0170292
-0.00909447,-0.0169682
-0.00906395,-0.0168156
-0.00927758,-0.0170598
-0.0093081,-0.0170598
-0.00912499,-0.0168766
-0.00921654,-0.0169072
-0.0093081,-0.0167241
-0.00924706,-0.0169377
-0.00909447,-0.0169072
-0.00921654,-0.0169682
-0.00939965,-0.0167241
-0.00903343,-0.0169377
-0.00927758,-0.0169377
-0.00933861,-0.0169682
-0.00924706,-0.0170292
-0.00912499,-0.0170598
-0.00927758,-0.0168156
-0.00894188,-0.0169682
-0.00921654,-0.0172734
-0.0091555,-0.0169377
-0.00921654,-0.0165409
-0.00946069,-0.0166935
-0.00939965,-0.0169682
-0.00909447,-0.0169987
-0.0093081,-0.0168156
-0.00912499,-0.0169987
-0.00909447,-0.0171208
-0.00927758,-0.0168461
-0.00894188,-0.0165715
-0.00897239,-0.016663
-0.00909447,-0.0169377
-0.00909447,-0.0170292
-0.00906395,-0.0168461
-0.00927758,-0.0167851
-0.00903343,-0.016663
-0.00912499,-0.0168461
-0.00888084,-0.0168766
-0.00943017,-0.0170292
-0.00900291,-0.0169682
-0.00921654,-0.0167546
-0.00955224,-0.0169682
-0.00897239,-0.0168766
-0.0091555,-0.0167241
-0.00946069,-0.0168156
-0.00936913,-0.0167546
